country,year,wage_gap
Iceland,2002,27.0308213
Iceland,2003,
Iceland,2004,
Iceland,2005,
Iceland,2006,23.92902039
Iceland,2007,
Iceland,2008,
Iceland,2009,
Iceland,2010,19.20892767
Iceland,2011,
Iceland,2012,
Iceland,2013,
Iceland,2014,18.58401252
Iceland,2015,
Iceland,2016,
Iceland,2017,
Iceland,2018,15.99547176
Iceland,2019,
Iceland,2020,
Iceland,2021,
Iceland,2022,0.0
Iceland,2023,
Iceland,2024,
India,1970,
India,1971,
India,1972,
India,1973,
India,1974,
India,1975,
India,1976,
India,1977,
India,1978,
India,1979,
India,1980,
India,1981,
India,1982,
India,1983,
India,1984,
India,1985,
India,1986,
India,1987,
India,1988,
India,1989,
India,1990,
India,1991,
India,1992,
India,1993,
India,1994,
India,1995,
India,1996,
India,1997,
India,1998,
India,1999,
India,2000,
India,2001,
India,2002,
India,2003,
India,2004,
India,2005,
India,2006,
India,2007,
India,2008,
India,2009,
India,2010,
India,2011,
India,2012,
India,2013,
India,2014,
India,2015,
India,2016,
India,2017,
India,2018,19.420271
India,2019,19.83811139
India,2020,18.6105097
India,2021,22.52270987
India,2022,18.21747141
India,2023,19.68441637
India,2024,20.34439675
Ireland,1970,
Ireland,1971,
Ireland,1972,
Ireland,1973,
Ireland,1974,
Ireland,1975,
Ireland,1976,
Ireland,1977,
Ireland,1978,
Ireland,1979,
Ireland,1980,
Ireland,1981,
Ireland,1982,
Ireland,1983,
Ireland,1984,
Ireland,1985,
Ireland,1986,
Ireland,1987,
Ireland,1988,
Ireland,1989,
Ireland,1990,
Ireland,1991,
Ireland,1992,
Ireland,1993,
Ireland,1994,
Ireland,1995,
Ireland,1996,
Ireland,1997,
Ireland,1998,
Ireland,1999,
Ireland,2000,
Ireland,2001,
Ireland,2002,19.1250251
Ireland,2003,
Ireland,2004,
Ireland,2005,
Ireland,2006,22.0467702
Ireland,2007,
Ireland,2008,
Ireland,2009,
Ireland,2010,18.29269585
Ireland,2011,
Ireland,2012,
Ireland,2013,
Ireland,2014,15.92283381
Ireland,2015,
Ireland,2016,
Ireland,2017,
Ireland,2018,15.41674986
Ireland,2019,
Ireland,2020,
Ireland,2021,
Ireland,2022,15.90389568
Ireland,2023,16.80041843
Ireland,2024,
Israel,1970,
Israel,1971,
Israel,1972,
Israel,1973,
Israel,1974,
Israel,1975,
Israel,1976,
Israel,1977,
Israel,1978,
Israel,1979,
Israel,1980,
Israel,1981,
Israel,1982,
Israel,1983,
Israel,1984,
Israel,1985,
Israel,1986,
Israel,1987,
Israel,1988,
Israel,1989,
Israel,1990,
Israel,1991,
Israel,1992,
Israel,1993,
Israel,1994,
Israel,1995,
Israel,1996,
Israel,1997,
Israel,1998,
Israel,1999,
Israel,2000,
Israel,2001,31.5952158
Israel,2002,29.72402098
Israel,2003,28.46957064
Israel,2004,27.25224218
Israel,2005,26.25195763
Israel,2006,25.12456295
Israel,2007,25.49303835
Israel,2008,28.26305419
Israel,2009,24.69878958
Israel,2010,25.48797382
Israel,2011,24.89500479
Israel,2012,24.32988529
Israel,2013,25.71408681
Israel,2014,25.88653955
Israel,2015,24.22555619
Israel,2016,26.96285447
Israel,2017,25.91035096
Israel,2018,24.23386145
Israel,2019,23.7663108
Israel,2020,23.31949138
Israel,2021,25.57830236
Israel,2022,25.83703571
Israel,2023,
Israel,2024,
Italy,1970,
Italy,1971,
Italy,1972,
Italy,1973,
Italy,1974,
Italy,1975,
Italy,1976,
Italy,1977,
Italy,1978,
Italy,1979,
Italy,1980,
Italy,1981,
Italy,1982,
Italy,1983,
Italy,1984,
Italy,1985,
Italy,1986,
Italy,1987,
Italy,1988,
Italy,1989,
Italy,1990,
Italy,1991,
Italy,1992,
Italy,1993,
Italy,1994,
Italy,1995,
Italy,1996,
Italy,1997,
Italy,1998,
Italy,1999,
Italy,2000,
Italy,2001,
Italy,2002,18.22199476
Italy,2003,
Italy,2004,
Italy,2005,
Italy,2006,16.23536499
Italy,2007,
Italy,2008,
Italy,2009,
Italy,2010,11.47453352
Italy,2011,
Italy,2012,
Italy,2013,
Italy,2014,15.31130095
Italy,2015,
Italy,2016,
Italy,2017,
Italy,2018,13.83130118
Italy,2019,
Italy,2020,
Italy,2021,
Italy,2022,11.97711016
Italy,2023,7.126864177
Italy,2024,
Japan,1970,
Japan,1971,
Japan,1972,
Japan,1973,
Japan,1974,
Japan,1975,41.07856192
Japan,1976,41.18811881
Japan,1977,41.02409639
Japan,1978,41.02999434
Japan,1979,41.00912507
Japan,1980,41.13796576
Japan,1981,41.05960265
Japan,1982,41.3963964
Japan,1983,41.25599651
Japan,1984,41.38947368
Japan,1985,40.39247751
Japan,1986,40.29318542
Japan,1987,39.50329841
Japan,1988,39.48562784
Japan,1989,39.76819993
Japan,1990,39.75903615
Japan,1991,39.30217248
Japan,1992,38.50079745
Japan,1993,38.41825571
Japan,1994,37.99633476
Japan,1995,37.51515152
Japan,1996,37.24550898
Japan,1997,36.884273
Japan,1998,36.117717
Japan,1999,35.4024354
Japan,2000,34.50118765
Japan,2001,34.72262988
Japan,2002,33.49196907
Japan,2003,33.17436662
Japan,2004,32.43486074
Japan,2005,34.13262285
Japan,2006,34.13262285
Japan,2007,33.11553312
Japan,2008,32.24453102
Japan,2009,30.23255814
Japan,2010,30.67316479
Japan,2011,29.36338715
Japan,2012,29.14893617
Japan,2013,28.65030675
Japan,2014,27.79126214
Japan,2015,27.78275142
Japan,2016,27.02863962
Japan,2017,26.64679583
Japan,2018,26.68838863
Japan,2019,25.73964497
Japan,2020,25.67886659
Japan,2021,24.79240807
Japan,2022,23.22064057
Japan,2023,25.16386435
Japan,2024,24.18066648
Korea,1970,
Korea,1971,
Korea,1972,
Korea,1973,
Korea,1974,
Korea,1975,
Korea,1976,
Korea,1977,
Korea,1978,
Korea,1979,
Korea,1980,
Korea,1981,
Korea,1982,
Korea,1983,
Korea,1984,0.0
Korea,1985,55.36041861
Korea,1986,0.0
Korea,1987,0.0
Korea,1988,0.0
Korea,1989,0.0
Korea,1990,0.0
Korea,1991,0.0
Korea,1992,48.51516212
Korea,1993,47.78481417
Korea,1994,45.6759166
Korea,1995,44.44842889
Korea,1996,43.1320717
Korea,1997,41.69785038
Korea,1998,40.96181115
Korea,1999,39.69163648
Korea,2000,39.43315537
Korea,2001,39.13613966
Korea,2002,39.53462065
Korea,2003,39.52987746
Korea,2004,39.1887118
Korea,2005,38.74667542
Korea,2006,38.45570807
Korea,2007,37.24212636
Korea,2008,38.043023
Korea,2009,37.24470649
Korea,2010,37.04384676
Korea,2011,35.88762252
Korea,2012,34.97627684
Korea,2013,35.39093895
Korea,2014,35.69306487
Korea,2015,36.13976438
Korea,2016,35.15272012
Korea,2017,34.1281258
Korea,2018,32.32500058
Korea,2019,31.6135838
Korea,2020,30.45038121
Korea,2021,30.33347869
Korea,2022,30.08554971
Korea,2023,29.33355374
Korea,2024,28.96650065
Latvia,1970,
Latvia,1971,
Latvia,1972,
Latvia,1973,
Latvia,1974,
Latvia,1975,
Latvia,1976,
Latvia,1977,
Latvia,1978,
Latvia,1979,
Latvia,1980,
Latvia,1981,
Latvia,1982,
Latvia,1983,
Latvia,1984,
Latvia,1985,
Latvia,1986,
Latvia,1987,
Latvia,1988,
Latvia,1989,
Latvia,1990,
Latvia,1991,
Latvia,1992,
Latvia,1993,
Latvia,1994,
Latvia,1995,
Latvia,1996,
Latvia,1997,
Latvia,1998,
Latvia,1999,
Latvia,2000,
Latvia,2001,
Latvia,2002,19.20555423
Latvia,2003,
Latvia,2004,
Latvia,2005,
Latvia,2006,15.21496155
Latvia,2007,
Latvia,2008,
Latvia,2009,
Latvia,2010,19.53017164
Latvia,2011,
Latvia,2012,
Latvia,2013,
Latvia,2014,21.54361115
Latvia,2015,
Latvia,2016,
Latvia,2017,
Latvia,2018,23.15873094
Latvia,2019,
Latvia,2020,
Latvia,2021,
Latvia,2022,22.68432828
Latvia,2023,23.62953667
Latvia,2024,
Lithuania,1970,
Lithuania,1971,
Lithuania,1972,
Lithuania,1973,
Lithuania,1974,
Lithuania,1975,
Lithuania,1976,
Lithuania,1977,
Lithuania,1978,
Lithuania,1979,
Lithuania,1980,
Lithuania,1981,
Lithuania,1982,
Lithuania,1983,
Lithuania,1984,
Lithuania,1985,
Lithuania,1986,
Lithuania,1987,
Lithuania,1988,
Lithuania,1989,
Lithuania,1990,
Lithuania,1991,
Lithuania,1992,
Lithuania,1993,
Lithuania,1994,
Lithuania,1995,
Lithuania,1996,
Lithuania,1997,
Lithuania,1998,
Lithuania,1999,
Lithuania,2000,
Lithuania,2001,
Lithuania,2002,18.94218686
Lithuania,2003,
Lithuania,2004,
Lithuania,2005,
Lithuania,2006,20.52158024
Lithuania,2007,
Lithuania,2008,
Lithuania,2009,
Lithuania,2010,16.44867264
Lithuania,2011,
Lithuania,2012,
Lithuania,2013,
Lithuania,2014,17.63493668
Lithuania,2015,
Lithuania,2016,
Lithuania,2017,
Lithuania,2018,16.73906321
Lithuania,2019,
Lithuania,2020,
Lithuania,2021,
Lithuania,2022,13.59680657
Lithuania,2023,0.0
Lithuania,2024,
Luxembourg,1970,
Luxembourg,1971,
Luxembourg,1972,
Luxembourg,1973,
Luxembourg,1974,
Luxembourg,1975,
Luxembourg,1976,
Luxembourg,1977,
Luxembourg,1978,
Luxembourg,1979,
Luxembourg,1980,
Luxembourg,1981,
Luxembourg,1982,
Luxembourg,1983,
Luxembourg,1984,
Luxembourg,1985,
Luxembourg,1986,
Luxembourg,1987,
Luxembourg,1988,
Luxembourg,1989,
Luxembourg,1990,
Luxembourg,1991,
Luxembourg,1992,
Luxembourg,1993,
Luxembourg,1994,
Luxembourg,1995,
Luxembourg,1996,
Luxembourg,1997,
Luxembourg,1998,
Luxembourg,1999,
Luxembourg,2000,
Luxembourg,2001,
Luxembourg,2002,18.493816135
Luxembourg,2003,
Luxembourg,2004,
Luxembourg,2005,
Luxembourg,2006,13.705054581
Luxembourg,2007,
Luxembourg,2008,
Luxembourg,2009,
Luxembourg,2010,12.989724375
Luxembourg,2011,
Luxembourg,2012,
Luxembourg,2013,
Luxembourg,2014,8.9511924682
Luxembourg,2015,
Luxembourg,2016,
Luxembourg,2017,
Luxembourg,2018,3.2017430351
Luxembourg,2019,
Luxembourg,2020,
Luxembourg,2021,
Luxembourg,2022,-0.297029197
Luxembourg,2023,
Luxembourg,2024,
Malta,1970,
Malta,1971,
Malta,1972,
Malta,1973,
Malta,1974,
Malta,1975,
Malta,1976,
Malta,1977,
Malta,1978,
Malta,1979,
Malta,1980,
Malta,1981,
Malta,1982,
Malta,1983,
Malta,1984,
Malta,1985,
Malta,1986,
Malta,1987,
Malta,1988,
Malta,1989,
Malta,1990,
Malta,1991,
Malta,1992,
Malta,1993,
Malta,1994,
Malta,1995,
Malta,1996,
Malta,1997,
Malta,1998,
Malta,1999,
Malta,2000,
Malta,2001,
Malta,2002,13.93863218
Malta,2003,
Malta,2004,
Malta,2005,
Malta,2006,12.59732971
Malta,2007,
Malta,2008,
Malta,2009,
Malta,2010,13.8620023
Malta,2011,
Malta,2012,
Malta,2013,
Malta,2014,16.16735459
Malta,2015,
Malta,2016,
Malta,2017,
Malta,2018,16.47227562
Malta,2019,
Malta,2020,
Malta,2021,
Malta,2022,8.747367957
Malta,2023,14.6514623
Malta,2024,
Mexico,1970,
Mexico,1971,
Mexico,1972,
Mexico,1973,
Mexico,1974,
Mexico,1975,
Mexico,1976,
Mexico,1977,
Mexico,1978,
Mexico,1979,
Mexico,1980,
Mexico,1981,
Mexico,1982,
Mexico,1983,
Mexico,1984,
Mexico,1985,
Mexico,1986,
Mexico,1987,
Mexico,1988,
Mexico,1989,
Mexico,1990,
Mexico,1991,
Mexico,1992,
Mexico,1993,
Mexico,1994,
Mexico,1995,
Mexico,1996,
Mexico,1997,
Mexico,1998,
Mexico,1999,
Mexico,2000,
Mexico,2001,
Mexico,2002,
Mexico,2003,
Mexico,2004,
Mexico,2005,17.19667911
Mexico,2006,12.62196336
Mexico,2007,11.66608383
Mexico,2008,15.99391835
Mexico,2009,7.454217419
Mexico,2010,12.64193058
Mexico,2011,11.87089114
Mexico,2012,11.33222725
Mexico,2013,12.01276857
Mexico,2014,11.65073354
Mexico,2015,11.95265257
Mexico,2016,11.78612838
Mexico,2017,11.20675933
Mexico,2018,11.3371818
Mexico,2019,11.68756766
Mexico,2020,7.423936046
Mexico,2021,9.935138875
Mexico,2022,10.36108059
Mexico,2023,11.89279029
Mexico,2024,12.49419477
Netherlands,1970,
Netherlands,1971,
Netherlands,1972,
Netherlands,1973,
Netherlands,1974,
Netherlands,1975,
Netherlands,1976,
Netherlands,1977,
Netherlands,1978,
Netherlands,1979,
Netherlands,1980,
Netherlands,1981,
Netherlands,1982,
Netherlands,1983,
Netherlands,1984,
Netherlands,1985,
Netherlands,1986,
Netherlands,1987,
Netherlands,1988,
Netherlands,1989,
Netherlands,1990,
Netherlands,1991,
Netherlands,1992,
Netherlands,1993,
Netherlands,1994,
Netherlands,1995,
Netherlands,1996,
Netherlands,1997,
Netherlands,1998,
Netherlands,1999,
Netherlands,2000,
Netherlands,2001,
Netherlands,2002,21.24396438
Netherlands,2003,
Netherlands,2004,
Netherlands,2005,
Netherlands,2006,20.52515912
Netherlands,2007,
Netherlands,2008,
Netherlands,2009,
Netherlands,2010,20.0003367
Netherlands,2011,
Netherlands,2012,
Netherlands,2013,
Netherlands,2014,17.54622162
Netherlands,2015,
Netherlands,2016,
Netherlands,2017,
Netherlands,2018,13.17621138
Netherlands,2019,
Netherlands,2020,
Netherlands,2021,
Netherlands,2022,9.200373171
Netherlands,2023,10.12519213
Netherlands,2024,
New Zealand,1970,
New Zealand,1971,
New Zealand,1972,
New Zealand,1973,
New Zealand,1974,
New Zealand,1975,
New Zealand,1976,
New Zealand,1977,
New Zealand,1978,
New Zealand,1979,
New Zealand,1980,
New Zealand,1981,
New Zealand,1982,
New Zealand,1983,
New Zealand,1984,0.0
New Zealand,1985,0.0
New Zealand,1986,0.0
New Zealand,1987,0.0
New Zealand,1988,0.0
New Zealand,1989,0.0
New Zealand,1990,0.0
New Zealand,1991,0.0
New Zealand,1992,0.0
New Zealand,1993,0.0
New Zealand,1994,0.0
New Zealand,1995,0.0
New Zealand,1996,0.0
New Zealand,1997,17.21637314
New Zealand,1998,15.4956683
New Zealand,1999,13.94190543
New Zealand,2000,11.91762833
New Zealand,2001,13.74680266
New Zealand,2002,12.63624866
New Zealand,2003,13.24231646
New Zealand,2004,13.87901527
New Zealand,2005,15.73653731
New Zealand,2006,12.61164262
New Zealand,2007,13.99990901
New Zealand,2008,13.53097262
New Zealand,2009,13.96139056
New Zealand,2010,12.62333688
New Zealand,2011,11.8145974
New Zealand,2012,11.80540387
New Zealand,2013,12.02213977
New Zealand,2014,12.75637653
New Zealand,2015,13.14092896
New Zealand,2016,12.47871852
New Zealand,2017,11.12164297
New Zealand,2018,11.85687881
New Zealand,2019,10.35003018
New Zealand,2020,8.105947243
New Zealand,2021,8.165548098
New Zealand,2022,8.254219409
New Zealand,2023,7.336287543
New Zealand,2024,8.909002354
Norway,1970,
Norway,1971,
Norway,1972,
Norway,1973,
Norway,1974,
Norway,1975,
Norway,1976,
Norway,1977,
Norway,1978,
Norway,1979,
Norway,1980,
Norway,1981,
Norway,1982,
Norway,1983,
Norway,1984,
Norway,1985,
Norway,1986,
Norway,1987,
Norway,1988,
Norway,1989,
Norway,1990,
Norway,1991,
Norway,1992,
Norway,1993,
Norway,1994,
Norway,1995,
Norway,1996,
Norway,1997,14.58812701
Norway,1998,14.6883006
Norway,1999,14.7601476
Norway,2000,14.52492212
Norway,2001,14.47711202
Norway,2002,13.92582225
Norway,2003,13.82582176
Norway,2004,13.33551769
Norway,2005,13.24041812
Norway,2006,13.21839081
Norway,2007,13.49885845
Norway,2008,13.8292159
Norway,2009,13.3975026
Norway,2010,12.82243927
Norway,2011,12.69573597
Norway,2012,11.70014012
Norway,2013,12.05035971
Norway,2014,11.52920586
Norway,2015,13.04806071
Norway,2016,12.28033473
Norway,2017,11.44739551
Norway,2018,10.91091091
Norway,2019,10.61895551
Norway,2020,10.71023801
Norway,2021,10.36044195
Norway,2022,10.53086633
Norway,2023,9.772466852
Norway,2024,9.959602237
OECD,1970,
OECD,1971,
OECD,1972,
OECD,1973,
OECD,1974,
OECD,1975,
OECD,1976,
OECD,1977,
OECD,1978,
OECD,1979,
OECD,1980,
OECD,1981,
OECD,1982,
OECD,1983,
OECD,1984,
OECD,1985,
OECD,1986,
OECD,1987,
OECD,1988,
OECD,1989,
OECD,1990,
OECD,1991,
OECD,1992,
OECD,1993,
OECD,1994,
OECD,1995,21.6182460433735
OECD,1996,21.5282104018597
OECD,1997,21.4330731564902
OECD,1998,21.3428587570748
OECD,1999,21.1667427651198
OECD,2000,21.0310919486435
OECD,2001,21.2692604832356
OECD,2002,20.6967126360751
OECD,2003,20.2479623688052
OECD,2004,19.8107894188586
OECD,2005,19.611257375172
OECD,2006,19.06671342225
OECD,2007,19.1272192209449
OECD,2008,19.233913965945
OECD,2009,18.3643847486736
OECD,2010,17.9192453893639
OECD,2011,17.7986949311872
OECD,2012,17.8142253158374
OECD,2013,17.6560960746688
OECD,2014,17.2222126164496
OECD,2015,16.7491662952014
OECD,2016,16.2032416021357
OECD,2017,15.7827994267344
OECD,2018,15.8460815852246
OECD,2019,15.288246455215
OECD,2020,13.8696789953009
OECD,2021,13.8096906247288
OECD,2022,13.7692370960105
OECD,2023,13.7362741767237
OECD,2024,
Peru,1970,
Peru,1971,
Peru,1972,
Peru,1973,
Peru,1974,
Peru,1975,
Peru,1976,
Peru,1977,
Peru,1978,
Peru,1979,
Peru,1980,
Peru,1981,
Peru,1982,
Peru,1983,
Peru,1984,
Peru,1985,
Peru,1986,
Peru,1987,
Peru,1988,
Peru,1989,
Peru,1990,
Peru,1991,
Peru,1992,
Peru,1993,
Peru,1994,
Peru,1995,
Peru,1996,
Peru,1997,
Peru,1998,
Peru,1999,
Peru,2000,
Peru,2001,
Peru,2002,
Peru,2003,
Peru,2004,
Peru,2005,
Peru,2006,
Peru,2007,
Peru,2008,
Peru,2009,
Peru,2010,21.1202138
Peru,2011,22.68999147
Peru,2012,21.1081095
Peru,2013,18.55386014
Peru,2014,18.13587827
Peru,2015,16.68759257
Peru,2016,16.28083826
Peru,2017,17.09254866
Peru,2018,17.79234032
Peru,2019,
Peru,2020,7.973324626
Peru,2021,10.87830826
Peru,2022,15.6534879
Peru,2023,
Peru,2024,
Poland,1970,
Poland,1971,
Poland,1972,
Poland,1973,
Poland,1974,
Poland,1975,
Poland,1976,
Poland,1977,
Poland,1978,
Poland,1979,
Poland,1980,0.0
Poland,1981,0.0
Poland,1982,0.0
Poland,1983,0.0
Poland,1984,0.0
Poland,1985,0.0
Poland,1986,0.0
Poland,1987,0.0
Poland,1988,0.0
Poland,1989,0.0
Poland,1990,0.0
Poland,1991,0.0
Poland,1992,0.0
Poland,1993,0.0
Poland,1994,0.0
Poland,1995,23.67354303
Poland,1996,20.78112079
Poland,1997,0.0
Poland,1998,19.35080889
Poland,1999,20.04138769
Poland,2000,0.0
Poland,2001,18.15518079
Poland,2002,16.87463918
Poland,2003,0.0
Poland,2004,16.37865331
Poland,2005,0.0
Poland,2006,17.83943134
Poland,2007,0.0
Poland,2008,18.67627711
Poland,2009,0.0
Poland,2010,15.02376211
Poland,2011,0.0
Poland,2012,16.68722081
Poland,2013,0.0
Poland,2014,17.05092877
Poland,2015,
Poland,2016,15.60896203
Poland,2017,
Poland,2018,24.73436089
Poland,2019,
Poland,2020,12.78280174
Poland,2021,
Poland,2022,14.92986741
Poland,2023,17.3603569
Poland,2024,
Portugal,1970,
Portugal,1971,
Portugal,1972,
Portugal,1973,
Portugal,1974,
Portugal,1975,
Portugal,1976,
Portugal,1977,
Portugal,1978,
Portugal,1979,
Portugal,1980,
Portugal,1981,
Portugal,1982,
Portugal,1983,
Portugal,1984,
Portugal,1985,
Portugal,1986,
Portugal,1987,
Portugal,1988,
Portugal,1989,
Portugal,1990,
Portugal,1991,
Portugal,1992,
Portugal,1993,
Portugal,1994,
Portugal,1995,
Portugal,1996,
Portugal,1997,
Portugal,1998,
Portugal,1999,
Portugal,2000,
Portugal,2001,
Portugal,2002,21.38754866
Portugal,2003,
Portugal,2004,
Portugal,2005,
Portugal,2006,11.48833251
Portugal,2007,
Portugal,2008,
Portugal,2009,
Portugal,2010,13.73516094
Portugal,2011,
Portugal,2012,
Portugal,2013,
Portugal,2014,15.11411798
Portugal,2015,
Portugal,2016,
Portugal,2017,
Portugal,2018,10.9078357
Portugal,2019,
Portugal,2020,
Portugal,2021,
Portugal,2022,8.390569453
Portugal,2023,9.347191552
Portugal,2024,
Romania,1970,
Romania,1971,
Romania,1972,
Romania,1973,
Romania,1974,
Romania,1975,
Romania,1976,
Romania,1977,
Romania,1978,
Romania,1979,
Romania,1980,
Romania,1981,
Romania,1982,
Romania,1983,
Romania,1984,
Romania,1985,
Romania,1986,
Romania,1987,
Romania,1988,
Romania,1989,
Romania,1990,
Romania,1991,
Romania,1992,
Romania,1993,
Romania,1994,
Romania,1995,
Romania,1996,
Romania,1997,
Romania,1998,
Romania,1999,
Romania,2000,
Romania,2001,
Romania,2002,15.43268443
Romania,2003,
Romania,2004,
Romania,2005,
Romania,2006,6.298465104
Romania,2007,
Romania,2008,
Romania,2009,
Romania,2010,9.220076062
Romania,2011,
Romania,2012,
Romania,2013,
Romania,2014,4.929929257
Romania,2015,
Romania,2016,
Romania,2017,
Romania,2018,2.736090659
Romania,2019,
Romania,2020,
Romania,2021,
Romania,2022,2.333869788
Romania,2023,3.952273407
Romania,2024,
Slovak Republic,1970,
Slovak Republic,1971,
Slovak Republic,1972,
Slovak Republic,1973,
Slovak Republic,1974,
Slovak Republic,1975,
Slovak Republic,1976,
Slovak Republic,1977,
Slovak Republic,1978,
Slovak Republic,1979,
Slovak Republic,1980,
Slovak Republic,1981,
Slovak Republic,1982,
Slovak Republic,1983,
Slovak Republic,1984,
Slovak Republic,1985,
Slovak Republic,1986,
Slovak Republic,1987,
Slovak Republic,1988,
Slovak Republic,1989,
Slovak Republic,1990,
Slovak Republic,1991,
Slovak Republic,1992,
Slovak Republic,1993,
Slovak Republic,1994,
Slovak Republic,1995,
Slovak Republic,1996,
Slovak Republic,1997,
Slovak Republic,1998,
Slovak Republic,1999,
Slovak Republic,2000,
Slovak Republic,2001,
Slovak Republic,2002,27.17937898
Slovak Republic,2003,25.84141088
Slovak Republic,2004,26.14048225
Slovak Republic,2005,26.90618763
Slovak Republic,2006,24.98694722
Slovak Republic,2007,23.99636346
Slovak Republic,2008,22.18931592
Slovak Republic,2009,23.47068979
Slovak Republic,2010,22.63759086
Slovak Republic,2011,22.36842105
Slovak Republic,2012,22.25275694
Slovak Republic,2013,20.7427836
Slovak Republic,2014,21.38524961
Slovak Republic,2015,20.64511416
Slovak Republic,2016,20.57530081
Slovak Republic,2017,20.61024894
Slovak Republic,2018,20.78017548
Slovak Republic,2019,18.91264205
Slovak Republic,2020,16.6986841
Slovak Republic,2021,15.6923869
Slovak Republic,2022,17.31406119
Slovak Republic,2023,15.99106148
Slovak Republic,2024,
Slovenia,1970,
Slovenia,1971,
Slovenia,1972,
Slovenia,1973,
Slovenia,1974,
Slovenia,1975,
Slovenia,1976,
Slovenia,1977,
Slovenia,1978,
Slovenia,1979,
Slovenia,1980,
Slovenia,1981,
Slovenia,1982,
Slovenia,1983,
Slovenia,1984,
Slovenia,1985,
Slovenia,1986,
Slovenia,1987,
Slovenia,1988,
Slovenia,1989,
Slovenia,1990,
Slovenia,1991,
Slovenia,1992,
Slovenia,1993,
Slovenia,1994,
Slovenia,1995,
Slovenia,1996,
Slovenia,1997,
Slovenia,1998,
Slovenia,1999,
Slovenia,2000,
Slovenia,2001,
Slovenia,2002,8.679087541
Slovenia,2003,
Slovenia,2004,
Slovenia,2005,
Slovenia,2006,8.035219813
Slovenia,2007,
Slovenia,2008,
Slovenia,2009,
Slovenia,2010,4.470873111
Slovenia,2011,
Slovenia,2012,
Slovenia,2013,
Slovenia,2014,8.025727609
Slovenia,2015,
Slovenia,2016,
Slovenia,2017,
Slovenia,2018,10.66355695
Slovenia,2019,
Slovenia,2020,
Slovenia,2021,
Slovenia,2022,7.914861179
Slovenia,2023,9.339293146
Slovenia,2024,
Spain,1970,
Spain,1971,
Spain,1972,
Spain,1973,
Spain,1974,
Spain,1975,
Spain,1976,
Spain,1977,
Spain,1978,
Spain,1979,
Spain,1980,
Spain,1981,
Spain,1982,
Spain,1983,
Spain,1984,
Spain,1985,
Spain,1986,
Spain,1987,
Spain,1988,
Spain,1989,
Spain,1990,
Spain,1991,
Spain,1992,
Spain,1993,
Spain,1994,
Spain,1995,
Spain,1996,
Spain,1997,
Spain,1998,
Spain,1999,
Spain,2000,
Spain,2001,
Spain,2002,19.70290551
Spain,2003,
Spain,2004,
Spain,2005,
Spain,2006,17.0628186
Spain,2007,
Spain,2008,
Spain,2009,
Spain,2010,13.20752086
Spain,2011,
Spain,2012,
Spain,2013,
Spain,2014,12.19953988
Spain,2015,
Spain,2016,
Spain,2017,
Spain,2018,9.217011964
Spain,2019,
Spain,2020,
Spain,2021,
Spain,2022,6.2184055
Spain,2023,6.718866264
Spain,2024,
Sweden,1970,
Sweden,1971,
Sweden,1972,
Sweden,1973,
Sweden,1974,
Sweden,1975,
Sweden,1976,
Sweden,1977,
Sweden,1978,
Sweden,1979,
Sweden,1980,
Sweden,1981,
Sweden,1982,
Sweden,1983,
Sweden,1984,
Sweden,1985,
Sweden,1986,
Sweden,1987,
Sweden,1988,
Sweden,1989,
Sweden,1990,
Sweden,1991,
Sweden,1992,16.25
Sweden,1993,16.46341463
Sweden,1994,15.88235294
Sweden,1995,15.02890173
Sweden,1996,16.66666667
Sweden,1997,17.34693878
Sweden,1998,18.1372549
Sweden,1999,16.98113208
Sweden,2000,17.56756757
Sweden,2001,17.59656652
Sweden,2002,17.01244813
Sweden,2003,16.53225807
Sweden,2004,16.34241245
Sweden,2005,16.28787879
Sweden,2006,15.86715867
Sweden,2007,16.07142857
Sweden,2008,15.98639456
Sweden,2009,14.6179402
Sweden,2010,14.37908497
Sweden,2011,14.1025641
Sweden,2012,14.01869159
Sweden,2013,13.67781155
Sweden,2014,13.0952381
Sweden,2015,12.31671554
Sweden,2016,12.03438395
Sweden,2017,11.20448179
Sweden,2018,10.68493151
Sweden,2019,9.946236559
Sweden,2020,9.762532982
Sweden,2021,10.0
Sweden,2022,9.950248756
Sweden,2023,10.0
Sweden,2024,10.2739726
Switzerland,1970,
Switzerland,1971,
Switzerland,1972,
Switzerland,1973,
Switzerland,1974,
Switzerland,1975,
Switzerland,1976,
Switzerland,1977,
Switzerland,1978,
Switzerland,1979,
Switzerland,1980,
Switzerland,1981,
Switzerland,1982,
Switzerland,1983,
Switzerland,1984,
Switzerland,1985,
Switzerland,1986,
Switzerland,1987,
Switzerland,1988,
Switzerland,1989,
Switzerland,1990,
Switzerland,1991,
Switzerland,1992,
Switzerland,1993,
Switzerland,1994,
Switzerland,1995,
Switzerland,1996,27.49726425
Switzerland,1997,
Switzerland,1998,26.4995044
Switzerland,1999,
Switzerland,2000,26.84933379
Switzerland,2001,
Switzerland,2002,25.57410763
Switzerland,2003,
Switzerland,2004,24.80708844
Switzerland,2005,
Switzerland,2006,24.49472211
Switzerland,2007,
Switzerland,2008,25.04444653
Switzerland,2009,
Switzerland,2010,23.68804242
Switzerland,2011,
Switzerland,2012,24.78163868
Switzerland,2013,
Switzerland,2014,20.7800286
Switzerland,2015,
Switzerland,2016,18.4929469
Switzerland,2017,
Switzerland,2018,18.39330941
Switzerland,2019,
Switzerland,2020,17.79303742
