STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,822,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,833,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,132.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,628.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,6003,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,4598,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,826.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,811.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,45.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,301.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,768.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,3508.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,3090,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,184.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,321.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,50.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,4986.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,1151,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,772,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,2523,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,718.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,433.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,165.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,3041,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,1316,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,487.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,2859.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,5592.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,22671,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,293,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2011,,1440.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,706.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,854.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,3486,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,215,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,812,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,822,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,139,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,629.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,5961,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,4562,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,778.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,822.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,45,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,294.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,740.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,3440.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,3068.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,191.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,317.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,52.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,5114.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,1134,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,784,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,2582,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,710.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,428.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,166.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,2968,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,1327,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,492.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,2979.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,5333,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,22508,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,296,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2012,,1410.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,707.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,855.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,3513.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,221.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,822,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,824,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,137.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,632.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,5997,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,4566,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,743.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_EMPPS_REP_2023(1.0),"Public employment and representation - Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2013,,859.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
